id,name,url
10984,Betonsanierer/in / Bauwerksanierer/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10984
3760,Betonwerker/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3760
1967,Betriebliche/r Ausbildungsberater/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1967
8498,Betriebliche/r Mentor/in BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8498
5957,Betriebs- und Produktionsingenieur/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=5957
10195,Betriebselektriker/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10195
3274,Betriebsfachmann/-frau Druck-/Verpackungstech. BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3274
1246,Betriebsingenieur/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1246
9902,Betriebsleiter/in Bäckerei-Konditorei-Confiserie HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=9902
3296,Betriebsleiter/in Carrosserie HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3296
3679,Betriebsleiter/in einer diplomatischen Vertretung,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3679
3688,Betriebsleiter/in Fleischwirtschaft BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3688
8487,Betriebsleiter/in Geflügelwirtschaft BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8487
8489,Betriebsleiter/in Gemüsebau BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8489
3948,Betriebsleiter/in in Facility Management HF,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3948
3177,Betriebsleiter/in Landwirtschaft BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3177
4960,Betriebsleiter/in Obstbau BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4960
3046,Betriebsleiter/in Transport und Logistik HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3046
6695,Betriebsleiter/in Weinbau BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6695
8488,Betriebsleiter/in Weintechnologie BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8488
6797,Betriebsleiter/in Zweiradbranche HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6797
4816,Betriebsmechaniker/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4816
6477,"Betriebsmitarbeiter/in Swissport (Ramp, Transport, Gepäcksortierung)",https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6477
